Image	StartTime	PMIMage	PhotoFileIndex	FStopPan	FStopNIR	FStopRed	FStopGreen	FStopBlue	ExposurePan	ExposureNIR	ExposureRed	ExposureGreen	ExposureBlue	ModePan	ModeNIR	ModeRed	ModeGreen	ModeBlue	Pan1Omega	Pan1Phi	Pan1Kappa	Pan2Omega	Pan2Phi	Pan2Kappa	Pan3Omega	Pan3Phi	Pan3Kappa	Pan4Omega	Pan4Phi	Pan4Kappa	PANplatformcalib	MSplatformcalib	GraduatePan	GraduateNIR	GraduateRGB	GNtags	GBtags	GRtags	GVtags	GR00	GR01	GR02	GR10	GR11	GR12	GR20	GR21	GR22	GB00	GB01	GB02	GB10	GB11	GB12	GB20	GB21	GB22	GN00	GN01	GN02	GN10	GN11	GN12	GN20	GN21	GN22	GV00	GV01	GV02	GV10	GV11	GV12	GV20	GV21	GV22	TDI	MaxTDI	GBMatching	GBmatched	GBNumInv	GBOut	GBRMS	GRMatching	GRmatched	GRNumInv	GROut	GRRMS	GNMatching	GNmatched	GNNumInv	GNOut	GNRMS	GVMatching	GVmatched	GVNumInv	GVOut	GVRMS	GVDist	
3322a_320_14~0505	"04/15/13 21:13:22"	D:/CGA/Users/Dugal/MSc	90019	16.0	8.0	7.7	8.7	7.8	3.9	3.9	5.3	5.3	5.3	Auto	Auto	Auto	Auto	Auto	18.046437	9.978503	87.036756	17.896573	-10.300937	93.345371	-18.056594	-9.991035	-93.422376	-17.887924	10.314540	-87.160720	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9801169236E-001	-3.7247793749E-003	3.0697067603E+003	8.1810080627E-004	-1.0003102319E+000	2.0344855266E+003	2.8134152860E-007	-1.9874644310E-006	1.0000000000E+000	-9.9726192509E-001	-6.6631379705E-003	3.0702108098E+003	2.5236981974E-003	-1.0004639641E+000	2.0274161453E+003	3.0055589178E-007	-2.7991367163E-006	1.0000000000E+000	9.9832185904E-001	-5.2536727423E-003	6.5252206699E+000	2.8984334783E-003	9.9695322328E-001	-1.8110423017E-001	1.0516327003E-010	-1.4527935184E-006	1.0000000000E+000	-2.2381379735E-002	-4.8028018005E+000	9.0008265697E+003	4.7975899968E+000	-3.5316449383E-002	-1.8012005460E+002	2.9855748916E-007	-1.7139280525E-006	1.0000000000E+000	4	143	288	273	47	28	0.07131	288	273	27	29	0.07068	288	258	222	8	0.06541	288	207	31	24	0.26852	2.32
3322a_320_14~0506	"04/15/13 21:14:21"	D:/CGA/Users/Dugal/MSc	90020	16.0	8.0	7.7	8.7	7.8	3.8	3.8	5.3	5.3	5.3	Auto	Auto	Auto	Auto	Auto	18.046390	9.978729	87.037012	17.897002	-10.300416	93.347466	-18.056413	-9.991737	-93.419859	-17.888542	10.314477	-87.160228	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9783145892E-001	-3.8491734122E-003	3.0694300553E+003	9.2195278259E-004	-1.0003689987E+000	2.0343333568E+003	2.8714852785E-007	-2.0650992653E-006	1.0000000000E+000	-9.9716898209E-001	-6.7298708008E-003	3.0699836321E+003	2.5174178609E-003	-1.0003859098E+000	2.0273115491E+003	2.5642044037E-007	-2.8332689490E-006	1.0000000000E+000	9.9862907814E-001	-5.3188681322E-003	6.4134629175E+000	2.9969297937E-003	9.9710715808E-001	-5.1980289101E-001	9.1048916567E-008	-1.4861608902E-006	1.0000000000E+000	-2.2609116234E-002	-4.8027597123E+000	9.0011927770E+003	4.7967929980E+000	-3.5895238937E-002	-1.7821798366E+002	2.8448451890E-007	-1.7323357065E-006	1.0000000000E+000	5	144	288	276	14	36	0.07611	288	277	11	38	0.07110	288	268	203	11	0.06754	288	214	57	28	0.26704	1.94
3322a_320_14~0507	"04/15/13 21:15:19"	D:/CGA/Users/Dugal/MSc	90021	16.0	8.0	7.7	8.7	7.8	3.8	3.8	5.3	5.3	5.3	Auto	Auto	Auto	Auto	Auto	18.046195	9.978407	87.037152	17.896585	-10.300632	93.346730	-18.056282	-9.991225	-93.422049	-17.888038	10.314511	-87.162689	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9786816382E-001	-3.8353712239E-003	3.0693559776E+003	8.1751549780E-004	-1.0002773838E+000	2.0343428369E+003	2.4159264007E-007	-2.0882515768E-006	1.0000000000E+000	-9.9721252170E-001	-6.7089905687E-003	3.0700318869E+003	2.4961635472E-003	-1.0003490357E+000	2.0273307245E+003	2.6175518580E-007	-2.8484083921E-006	1.0000000000E+000	9.9837159483E-001	-5.2434729010E-003	6.3075780868E+000	3.1390229285E-003	9.9683366475E-001	-4.6255439576E-001	4.0035583586E-008	-1.5103361301E-006	1.0000000000E+000	-2.2772402229E-002	-4.8024504150E+000	9.0006160331E+003	4.7964301297E+000	-3.5268067917E-002	-1.7943139129E+002	2.4634240051E-007	-1.7531859996E-006	1.0000000000E+000	4	144	288	284	12	29	0.06911	288	284	12	37	0.06433	288	272	6	38	0.08355	288	300	94	42	0.24266	1.41
3322a_320_14~0508	"04/15/13 21:16:19"	D:/CGA/Users/Dugal/MSc	90022	16.0	8.0	7.7	8.7	7.8	3.7	3.7	5.2	5.2	5.2	Auto	Auto	Auto	Auto	Auto	18.046022	9.978445	87.036853	17.896174	-10.300605	93.346192	-18.055868	-9.991406	-93.420514	-17.887884	10.314599	-87.163010	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9791237805E-001	-3.8960806270E-003	3.0695616452E+003	8.4260175614E-004	-1.0003748845E+000	2.0344632904E+003	2.4735028619E-007	-2.0476865622E-006	1.0000000000E+000	-9.9729711338E-001	-6.6320561668E-003	3.0701013808E+003	2.4829531276E-003	-1.0003905125E+000	2.0273405475E+003	1.9271856907E-007	-2.7606518486E-006	1.0000000000E+000	9.9858563499E-001	-5.1896722772E-003	6.2244575445E+000	3.1693087114E-003	9.9690656463E-001	-4.4077051964E-001	1.5144147262E-007	-1.4991855055E-006	1.0000000000E+000	-2.2679415015E-002	-4.8027311880E+000	9.0012250168E+003	4.7968855525E+000	-3.5675520969E-002	-1.7922432696E+002	3.0235394225E-007	-1.7974370653E-006	1.0000000000E+000	4	144	288	284	6	36	0.06607	288	284	7	29	0.06563	288	258	7	40	0.08387	288	294	69	35	0.24992	1.10
3322a_320_14~0509	"04/15/13 21:17:18"	D:/CGA/Users/Dugal/MSc	90023	16.0	8.0	7.7	8.7	7.8	3.8	3.8	5.3	5.3	5.3	Auto	Auto	Auto	Auto	Auto	18.046280	9.978295	87.036852	17.896176	-10.300673	93.346039	-18.056658	-9.991083	-93.422217	-17.887337	10.314555	-87.163653	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9791244473E-001	-3.6477248885E-003	3.0694445551E+003	8.8663744940E-004	-1.0002494746E+000	2.0343255896E+003	2.7156424838E-007	-1.9898031003E-006	1.0000000000E+000	-9.9723583086E-001	-6.5588143208E-003	3.0700134225E+003	2.5219125224E-003	-1.0003153015E+000	2.0272797062E+003	2.5651659998E-007	-2.7791754688E-006	1.0000000000E+000	9.9877808386E-001	-4.9257355668E-003	5.7985197837E+000	3.1505625061E-003	9.9719077648E-001	-5.5287065029E-001	1.1862463559E-007	-1.3233386504E-006	1.0000000000E+000	-2.2737802708E-002	-4.8022114417E+000	9.0007381247E+003	4.7964264532E+000	-3.5473607493E-002	-1.7858542242E+002	2.3922918735E-007	-1.6685866503E-006	1.0000000000E+000	4	144	288	285	3	38	0.07489	288	285	6	41	0.07041	288	249	2	26	0.10965	288	291	56	42	0.24358	2.31
3322a_320_14~0510	"04/15/13 21:18:25"	D:/CGA/Users/Dugal/MSc	90024	16.0	8.0	7.7	8.7	7.8	3.8	3.8	5.2	5.2	5.2	Auto	Auto	Auto	Auto	Auto	18.046412	9.978274	87.036834	17.896550	-10.300582	93.346911	-18.056667	-9.990972	-93.422689	-17.887822	10.314360	-87.161851	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9788975071E-001	-3.8130198138E-003	3.0693587794E+003	7.7062371975E-004	-1.0003241543E+000	2.0344165538E+003	2.2522312873E-007	-2.0434296338E-006	1.0000000000E+000	-9.9723558223E-001	-6.6796434349E-003	3.0699989169E+003	2.4306204536E-003	-1.0003250255E+000	2.0272845261E+003	2.1316418906E-007	-2.8028623868E-006	1.0000000000E+000	9.9876509358E-001	-5.1948756676E-003	6.0430186037E+000	3.2908755595E-003	9.9701856072E-001	-7.3790285092E-001	1.5898747640E-007	-1.4424095238E-006	1.0000000000E+000	-2.2664665360E-002	-4.8022108295E+000	9.0003914032E+003	4.7963551491E+000	-3.6162322741E-002	-1.7823416220E+002	2.6010017340E-007	-1.7721264003E-006	1.0000000000E+000	5	144	288	280	7	38	0.06883	288	280	11	39	0.06737	288	223	6	37	0.13764	288	255	44	24	0.25646	1.23
3322a_320_14~0511	"04/15/13 21:19:27"	D:/CGA/Users/Dugal/MSc	90025	16.0	8.0	7.7	8.7	7.8	3.8	3.8	5.3	5.3	5.3	Auto	Auto	Auto	Auto	Auto	18.046152	9.978124	87.036931	17.896103	-10.300392	93.346684	-18.056540	-9.990886	-93.422776	-17.887250	10.314250	-87.163274	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9782056881E-001	-3.9498249978E-003	3.0694458079E+003	9.4301448209E-004	-1.0003932542E+000	2.0343273001E+003	2.9445682630E-007	-2.1062036774E-006	1.0000000000E+000	-9.9720036331E-001	-6.7176847013E-003	3.0700616202E+003	2.5761366029E-003	-1.0004534660E+000	2.0273049269E+003	2.7228883101E-007	-2.8286880927E-006	1.0000000000E+000	9.9857886617E-001	-5.0811390816E-003	5.8561822200E+000	3.2660647170E-003	9.9683069465E-001	-6.2068662147E-001	9.8520483298E-008	-1.4709889622E-006	1.0000000000E+000	-2.2551285511E-002	-4.8026288579E+000	9.0011953638E+003	4.7975868166E+000	-3.5193336415E-002	-1.7989805916E+002	3.1481580282E-007	-1.6844256095E-006	1.0000000000E+000	5	144	288	280	3	45	0.07041	288	281	8	42	0.06938	288	196	5	36	0.15999	288	267	48	31	0.29079	1.85
3322a_320_14~0512	"04/15/13 21:20:29"	D:/CGA/Users/Dugal/MSc	90026	16.0	8.0	7.7	8.7	7.8	4.0	4.0	5.5	5.5	5.5	Auto	Auto	Auto	Auto	Auto	18.046195	9.978307	87.036865	17.896348	-10.300869	93.346411	-18.056724	-9.991019	-93.422950	-17.887350	10.314693	-87.164183	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9785503262E-001	-3.9331906650E-003	3.0694668249E+003	8.5277493829E-004	-1.0003948186E+000	2.0344212002E+003	2.7624535538E-007	-2.0937656675E-006	1.0000000000E+000	-9.9717412110E-001	-6.8740816620E-003	3.0699640243E+003	2.4643008684E-003	-1.0003779942E+000	2.0273016055E+003	2.1787405546E-007	-2.8863740360E-006	1.0000000000E+000	9.9870330819E-001	-5.1201121215E-003	5.9891912067E+000	3.2178797661E-003	9.9712743127E-001	-7.5845013992E-001	1.1655132960E-007	-1.3908193423E-006	1.0000000000E+000	-2.3253203752E-002	-4.8019929529E+000	9.0012858131E+003	4.7960415024E+000	-3.6037249675E-002	-1.7811578345E+002	2.2592327517E-007	-1.7384338770E-006	1.0000000000E+000	5	144	288	282	4	44	0.08322	288	283	15	25	0.07996	288	195	4	28	0.17344	288	287	74	38	0.27318	1.78
3322a_320_14~0513	"04/15/13 21:21:32"	D:/CGA/Users/Dugal/MSc	90027	16.0	8.0	7.7	8.7	7.8	4.2	4.2	5.7	5.7	5.7	Auto	Auto	Auto	Auto	Auto	18.046204	9.978322	87.036858	17.896121	-10.300243	93.346971	-18.056368	-9.991314	-93.421498	-17.887517	10.314304	-87.162605	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9785180434E-001	-3.8843812449E-003	3.0694211090E+003	8.3945818667E-004	-1.0003685315E+000	2.0343868706E+003	2.7407840648E-007	-2.0815125200E-006	1.0000000000E+000	-9.9724369383E-001	-6.6640135626E-003	3.0701309049E+003	2.4848850645E-003	-1.0004152939E+000	2.0273973283E+003	2.7866309286E-007	-2.7981357983E-006	1.0000000000E+000	9.9843691773E-001	-5.0957810520E-003	6.0127612446E+000	3.1479582667E-003	9.9691902511E-001	-6.3695425910E-001	-1.0355253969E-008	-1.3351661573E-006	1.0000000000E+000	-2.2407993808E-002	-4.8030063372E+000	9.0018534328E+003	4.7985099147E+000	-3.5177189358E-002	-1.8031589565E+002	3.3334816842E-007	-1.6047785213E-006	1.0000000000E+000	5	144	288	285	11	32	0.06909	288	285	14	30	0.07227	288	186	8	22	0.14821	288	266	96	22	0.22814	2.31
3322a_320_14~0514	"04/15/13 21:22:34"	D:/CGA/Users/Dugal/MSc	90028	16.0	8.0	7.7	8.7	7.8	4.2	4.2	5.8	5.8	5.8	Auto	Auto	Auto	Auto	Auto	18.046292	9.978529	87.036775	17.896240	-10.301208	93.344411	-18.056529	-9.990723	-93.423225	-17.887472	10.314483	-87.163013	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9783734188E-001	-3.8186860225E-003	3.0693051084E+003	7.9622341588E-004	-1.0002944293E+000	2.0343841741E+003	2.4250006901E-007	-2.0582303146E-006	1.0000000000E+000	-9.9716760527E-001	-6.7433581922E-003	3.0699548651E+003	2.5171427174E-003	-1.0004200666E+000	2.0272979884E+003	2.5352041432E-007	-2.8543114716E-006	1.0000000000E+000	9.9847270852E-001	-5.1461040324E-003	6.0595699778E+000	3.0709269015E-003	9.9680771267E-001	-3.6536633068E-001	1.7724161370E-009	-1.4035996600E-006	1.0000000000E+000	-2.2729713981E-002	-4.8027346922E+000	9.0012695405E+003	4.7967990648E+000	-3.5948228001E-002	-1.7878130214E+002	2.9639301054E-007	-1.8042360014E-006	1.0000000000E+000	5	144	288	279	8	43	0.07370	288	279	6	38	0.07565	288	201	4	36	0.12764	288	242	56	35	0.27598	2.73
3322a_320_14~0515	"04/15/13 21:23:36"	D:/CGA/Users/Dugal/MSc	90029	16.0	8.0	7.7	8.7	7.8	4.2	4.2	5.7	5.7	5.7	Auto	Auto	Auto	Auto	Auto	18.046082	9.978310	87.037205	17.895925	-10.299969	93.346904	-18.056076	-9.991305	-93.421120	-17.887491	10.314014	-87.161813	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9791943868E-001	-3.9201361831E-003	3.0697151577E+003	9.0424981402E-004	-1.0004019479E+000	2.0344804217E+003	3.2179119091E-007	-2.0551183018E-006	1.0000000000E+000	-9.9718038064E-001	-6.8023291779E-003	3.0701499914E+003	2.5103746542E-003	-1.0004256115E+000	2.0273744769E+003	2.8183211517E-007	-2.8437842692E-006	1.0000000000E+000	9.9948278622E-001	-4.9166445242E-003	5.4660799851E+000	3.3420076025E-003	9.9774336163E-001	-1.0030005528E+000	2.7714100804E-007	-1.2312399087E-006	1.0000000000E+000	-2.2099175046E-002	-4.8031582276E+000	9.0018298030E+003	4.7990555967E+000	-3.5054523207E-002	-1.8072910634E+002	3.8185833373E-007	-1.6177022761E-006	1.0000000000E+000	5	144	288	276	4	39	0.07325	288	276	6	38	0.07323	288	215	184	8	0.06555	288	247	73	27	0.27569	3.38
3322a_320_14~0516	"04/15/13 21:24:36"	D:/CGA/Users/Dugal/MSc	90030	16.0	8.0	7.7	8.7	7.8	4.0	4.0	5.5	5.5	5.5	Auto	Auto	Auto	Auto	Auto	18.046082	9.978435	87.036845	17.896338	-10.299874	93.347550	-18.055780	-9.991659	-93.419653	-17.888225	10.314113	-87.161208	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9787965914E-001	-3.8863057990E-003	3.0693828301E+003	8.3558163883E-004	-1.0002936662E+000	2.0342586988E+003	2.2866796219E-007	-2.0761880574E-006	1.0000000000E+000	-9.9723736914E-001	-6.7791641964E-003	3.0700930236E+003	2.5282858879E-003	-1.0004019149E+000	2.0272683831E+003	2.5540252282E-007	-2.8493454308E-006	1.0000000000E+000	9.9850537190E-001	-5.3812841099E-003	6.4603881160E+000	3.1030859547E-003	9.9701934325E-001	-4.5788293279E-001	2.8460949636E-008	-1.4129309128E-006	1.0000000000E+000	-2.2812300448E-002	-4.8020160401E+000	9.0002488980E+003	4.7961223507E+000	-3.5894782702E-002	-1.7827102696E+002	2.4209152880E-007	-1.7823339855E-006	1.0000000000E+000	5	144	288	268	6	38	0.07884	288	270	7	42	0.07600	288	228	167	9	0.05961	288	229	51	25	0.26249	3.57
3322a_320_14~0517	"04/15/13 21:25:38"	D:/CGA/Users/Dugal/MSc	90031	16.0	8.0	7.7	8.7	7.8	4.0	4.0	5.5	5.5	5.5	Auto	Auto	Auto	Auto	Auto	18.046209	9.978307	87.036862	17.896204	-10.300337	93.347110	-18.056388	-9.991305	-93.421473	-17.887586	10.314406	-87.163051	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9792860263E-001	-3.8438280558E-003	3.0694967180E+003	7.7740110312E-004	-1.0002684085E+000	2.0343799862E+003	2.3442590677E-007	-2.0397640655E-006	1.0000000000E+000	-9.9721576422E-001	-6.8567394978E-003	3.0701892871E+003	2.5168974061E-003	-1.0004033668E+000	2.0273081680E+003	2.7067365080E-007	-2.8693177182E-006	1.0000000000E+000	9.9882579371E-001	-5.1730418851E-003	6.2182945122E+000	3.1338118668E-003	9.9728796793E-001	-5.8984081326E-001	1.0233761218E-007	-1.3461689096E-006	1.0000000000E+000	-2.2699296514E-002	-4.8027418098E+000	9.0017910353E+003	4.7980434849E+000	-3.4580599869E-002	-1.8073751785E+002	2.9401018313E-007	-1.6117500659E-006	1.0000000000E+000	5	144	288	277	3	28	0.07383	288	277	3	41	0.06794	288	257	170	14	0.05493	288	238	37	35	0.23993	2.91
3322a_320_14~0518	"04/15/13 21:26:37"	D:/CGA/Users/Dugal/MSc	90032	16.0	8.0	7.7	8.7	7.8	4.3	4.3	5.9	5.9	5.9	Auto	Auto	Auto	Auto	Auto	18.046069	9.978299	87.036891	17.896346	-10.300642	93.346348	-18.056415	-9.990880	-93.422537	-17.887514	10.314315	-87.162349	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9775264099E-001	-4.0240741121E-003	3.0691688683E+003	8.0937577397E-004	-1.0002884835E+000	2.0342730725E+003	2.1255206135E-007	-2.1680072492E-006	1.0000000000E+000	-9.9715387025E-001	-6.8121613798E-003	3.0698191434E+003	2.3583209012E-003	-1.0002474798E+000	2.0272777824E+003	1.5023723683E-007	-2.8777272146E-006	1.0000000000E+000	9.9865374141E-001	-5.4578591038E-003	6.5619131115E+000	3.1104330679E-003	9.9692936276E-001	-3.5732311609E-001	1.0148049028E-007	-1.5277921226E-006	1.0000000000E+000	-2.2946945193E-002	-4.8019325612E+000	9.0004190377E+003	4.7958600250E+000	-3.5882362148E-002	-1.7766443779E+002	2.3573578404E-007	-1.7781223010E-006	1.0000000000E+000	5	144	288	285	4	48	0.07292	288	285	2	34	0.07009	480	419	336	10	0.06205	288	302	81	29	0.24068	3.37
3322a_320_14~0519	"04/15/13 21:27:42"	D:/CGA/Users/Dugal/MSc	90033	16.0	8.0	7.7	8.7	7.8	4.6	4.6	6.2	6.2	6.2	Auto	Auto	Auto	Auto	Auto	18.046232	9.978326	87.036852	17.896282	-10.300938	93.345167	-18.056419	-9.990722	-93.422665	-17.887587	10.314409	-87.162036	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9786074093E-001	-3.8430728992E-003	3.0693303471E+003	7.4972414201E-004	-1.0002323954E+000	2.0343934321E+003	2.1461901509E-007	-2.0594515975E-006	1.0000000000E+000	-9.9724523788E-001	-6.6608036525E-003	3.0700644616E+003	2.4402451817E-003	-1.0002453631E+000	2.0273194130E+003	2.0712890665E-007	-2.7916255621E-006	1.0000000000E+000	9.9873950383E-001	-5.2512475550E-003	6.4556097302E+000	3.0209620547E-003	9.9737554340E-001	-5.8859248547E-001	9.1003239081E-008	-1.4077825883E-006	1.0000000000E+000	-2.2682175949E-002	-4.8025779311E+000	9.0010316428E+003	4.7968128790E+000	-3.6477573714E-002	-1.7785253551E+002	2.8071979194E-007	-1.7613321460E-006	1.0000000000E+000	5	144	288	288	2	37	0.07826	288	288	1	32	0.07279	288	264	234	7	0.04534	288	319	100	40	0.24490	1.56
3322a_320_14~0520	"04/15/13 21:28:46"	D:/CGA/Users/Dugal/MSc	90034	16.0	8.0	7.7	8.7	7.8	4.9	4.9	6.6	6.6	6.6	Auto	Auto	Auto	Auto	Auto	18.045945	9.978191	87.036949	17.896038	-10.300224	93.346867	-18.056192	-9.991072	-93.421891	-17.887340	10.314184	-87.162670	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9776048975E-001	-3.9142797599E-003	3.0692318814E+003	8.5037723625E-004	-1.0003381937E+000	2.0343540439E+003	2.6074949389E-007	-2.1154477023E-006	1.0000000000E+000	-9.9714545506E-001	-6.7758726500E-003	3.0699022655E+003	2.4646961075E-003	-1.0003431349E+000	2.0272844482E+003	2.2759519383E-007	-2.8828064750E-006	1.0000000000E+000	9.9864327465E-001	-5.2846562145E-003	6.4894029003E+000	3.1242847506E-003	9.9696912193E-001	-3.6596941377E-001	1.0618877854E-007	-1.5290078779E-006	1.0000000000E+000	-2.2642789676E-002	-4.8024850164E+000	9.0009824321E+003	4.7966899744E+000	-3.5620338418E-002	-1.7843865378E+002	2.7087969321E-007	-1.7306357843E-006	1.0000000000E+000	5	144	288	282	0	32	0.07033	288	282	0	32	0.06384	288	248	9	30	0.10100	288	292	105	31	0.25689	1.21
3322a_320_14~0521	"04/15/13 21:29:50"	D:/CGA/Users/Dugal/MSc	90035	16.0	8.0	7.7	8.7	7.8	5.3	5.3	7.0	7.0	7.0	Auto	Auto	Auto	Auto	Auto	18.046402	9.978636	87.036720	17.896888	-10.300389	93.347760	-18.056371	-9.991778	-93.419981	-17.888497	10.314577	-87.159600	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9781766380E-001	-3.9453498774E-003	3.0694766243E+003	8.2225915155E-004	-1.0003816273E+000	2.0344967936E+003	2.8593693391E-007	-2.0897686153E-006	1.0000000000E+000	-9.9719295156E-001	-6.7167335043E-003	3.0701939496E+003	2.5212271672E-003	-1.0005082309E+000	2.0275609010E+003	3.1601908391E-007	-2.8200718452E-006	1.0000000000E+000	9.9874407436E-001	-5.0159287461E-003	6.0107088263E+000	3.1799161073E-003	9.9717290225E-001	-6.2384068246E-001	8.6398674096E-008	-1.3932602512E-006	1.0000000000E+000	-2.2763268845E-002	-4.8023974166E+000	9.0006740958E+003	4.7962472265E+000	-3.5495111896E-002	-1.7904294188E+002	2.2848346424E-007	-1.7544496041E-006	1.0000000000E+000	5	144	288	273	6	27	0.07412	288	276	6	31	0.06902	288	243	203	8	0.05221	288	230	71	21	0.24639	1.11
3322a_320_14~0522	"04/15/13 21:30:52"	D:/CGA/Users/Dugal/MSc	90036	16.0	8.0	7.7	8.7	7.8	5.3	5.3	7.0	7.0	7.0	Auto	Auto	Auto	Auto	Auto	18.046222	9.978600	87.037086	17.896195	-10.300666	93.345924	-18.056262	-9.991199	-93.421514	-17.887670	10.314322	-87.162122	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9782480102E-001	-3.8154273102E-003	3.0692503239E+003	7.3708682104E-004	-1.0002673050E+000	2.0344024744E+003	2.2305678593E-007	-2.0641867363E-006	1.0000000000E+000	-9.9716112391E-001	-6.6334985921E-003	3.0699512500E+003	2.4607130392E-003	-1.0003479449E+000	2.0273376901E+003	2.6078714009E-007	-2.8067356804E-006	1.0000000000E+000	9.9880502106E-001	-5.1900922264E-003	6.1830855933E+000	3.2419530753E-003	9.9716029587E-001	-7.3199783543E-001	1.5346589425E-007	-1.4639810712E-006	1.0000000000E+000	-2.2704899660E-002	-4.8026179886E+000	9.0014294431E+003	4.7968989866E+000	-3.5647007801E-002	-1.7854243621E+002	2.9212409956E-007	-1.7197598587E-006	1.0000000000E+000	5	144	288	273	7	40	0.07608	288	275	4	39	0.07958	288	217	157	9	0.05572	288	207	58	19	0.24759	1.83
3322a_320_14~0523	"04/15/13 21:31:52"	D:/CGA/Users/Dugal/MSc	90037	16.0	8.0	7.7	8.7	7.8	5.1	5.1	6.8	6.8	6.8	Auto	Auto	Auto	Auto	Auto	18.046387	9.978610	87.037051	17.897008	-10.300766	93.347186	-18.056617	-9.991420	-93.421395	-17.888319	10.314653	-87.160686	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9790672201E-001	-3.7979662689E-003	3.0695335496E+003	8.5960644508E-004	-1.0004122301E+000	2.0344940915E+003	2.9281754550E-007	-2.0336558717E-006	1.0000000000E+000	-9.9719646090E-001	-6.6765986402E-003	3.0700364442E+003	2.5083357278E-003	-1.0004124734E+000	2.0273825168E+003	2.7414337263E-007	-2.8208954246E-006	1.0000000000E+000	9.9894282796E-001	-5.0996462215E-003	6.0239708808E+000	3.2131671562E-003	9.9736450640E-001	-7.4362934765E-001	1.6913043607E-007	-1.3906294949E-006	1.0000000000E+000	-2.2551542257E-002	-4.8031032053E+000	9.0019943710E+003	4.7980597441E+000	-3.4724697960E-002	-1.8070208695E+002	3.2530295265E-007	-1.6786742108E-006	1.0000000000E+000	5	144	288	269	10	33	0.08020	288	270	7	34	0.07555	288	214	153	7	0.05535	288	236	79	26	0.27790	2.23
3322a_320_14~0524	"04/15/13 21:32:53"	D:/CGA/Users/Dugal/MSc	90038	16.0	8.0	7.7	8.7	7.8	4.9	4.9	6.6	6.6	6.6	Auto	Auto	Auto	Auto	Auto	18.046373	9.978612	87.037053	17.896743	-10.300848	93.345857	-18.056281	-9.991306	-93.421020	-17.888361	10.314584	-87.160832	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9793434445E-001	-3.7548218553E-003	3.0695074293E+003	8.8648961663E-004	-1.0003555295E+000	2.0343819954E+003	2.7848957402E-007	-2.0134377148E-006	1.0000000000E+000	-9.9725218603E-001	-6.6623099657E-003	3.0700944902E+003	2.5168739296E-003	-1.0003753443E+000	2.0272721358E+003	2.5991790656E-007	-2.7992225643E-006	1.0000000000E+000	9.9894657724E-001	-5.0960644526E-003	5.9664583565E+000	3.2539697711E-003	9.9725641537E-001	-7.5310963164E-001	1.8239744884E-007	-1.4254782601E-006	1.0000000000E+000	-2.2636467726E-002	-4.8026319394E+000	9.0011274441E+003	4.7969861000E+000	-3.5165885274E-002	-1.7989141412E+002	2.8545608234E-007	-1.7621569288E-006	1.0000000000E+000	5	144	288	279	6	37	0.07772	288	279	16	30	0.07953	288	230	176	8	0.06388	288	251	57	32	0.28650	1.19
3322a_320_14~0525	"04/15/13 21:33:53"	D:/CGA/Users/Dugal/MSc	90039	16.0	8.0	7.7	8.7	7.8	4.6	4.6	6.3	6.3	6.3	Auto	Auto	Auto	Auto	Auto	18.046340	9.978598	87.037064	17.896581	-10.300989	93.345228	-18.056293	-9.991110	-93.421452	-17.888131	10.314549	-87.160096	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9783187867E-001	-3.8756317772E-003	3.0692200869E+003	8.2457104079E-004	-1.0002624767E+000	2.0342382909E+003	2.1840949077E-007	-2.0978976647E-006	1.0000000000E+000	-9.9721333195E-001	-6.6929332714E-003	3.0700672719E+003	2.5687366948E-003	-1.0004009363E+000	2.0272487301E+003	2.7652269784E-007	-2.8237087756E-006	1.0000000000E+000	9.9890776385E-001	-5.2037688274E-003	6.0740661733E+000	3.2534992353E-003	9.9709598563E-001	-6.3367183185E-001	2.0253774185E-007	-1.4788270077E-006	1.0000000000E+000	-2.2678192066E-002	-4.8024899671E+000	9.0014233003E+003	4.7978903866E+000	-3.4248486043E-002	-1.8145694390E+002	2.9202770567E-007	-1.6372467911E-006	1.0000000000E+000	5	144	288	283	10	30	0.07572	288	284	29	30	0.07483	288	206	165	8	0.06504	288	290	56	41	0.27973	1.59
