Image	StartTime	PMIMage	PhotoFileIndex	FStopPan	FStopNIR	FStopRed	FStopGreen	FStopBlue	ExposurePan	ExposureNIR	ExposureRed	ExposureGreen	ExposureBlue	ModePan	ModeNIR	ModeRed	ModeGreen	ModeBlue	Pan1Omega	Pan1Phi	Pan1Kappa	Pan2Omega	Pan2Phi	Pan2Kappa	Pan3Omega	Pan3Phi	Pan3Kappa	Pan4Omega	Pan4Phi	Pan4Kappa	PANplatformcalib	MSplatformcalib	GraduatePan	GraduateNIR	GraduateRGB	GNtags	GBtags	GRtags	GVtags	GR00	GR01	GR02	GR10	GR11	GR12	GR20	GR21	GR22	GB00	GB01	GB02	GB10	GB11	GB12	GB20	GB21	GB22	GN00	GN01	GN02	GN10	GN11	GN12	GN20	GN21	GN22	GV00	GV01	GV02	GV10	GV11	GV12	GV20	GV21	GV22	TDI	MaxTDI	GBMatching	GBmatched	GBNumInv	GBOut	GBRMS	GRMatching	GRmatched	GRNumInv	GROut	GRRMS	GNMatching	GNmatched	GNNumInv	GNOut	GNRMS	GVMatching	GVmatched	GVNumInv	GVOut	GVRMS	GVDist	
3321b_3172_07~0218	"04/20/13 14:10:24"	D:/CGA/Users/Dugal/MSc	130007	16.0	11.3	7.7	8.7	7.8	3.4	6.8	4.7	4.7	4.7	Auto	Auto	Auto	Auto	Auto	18.045777	9.978323	87.036939	17.896176	-10.301141	93.344152	-18.055749	-9.990253	-93.423627	-17.887642	10.314124	-87.161560	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9779883980E-001	-4.0364374739E-003	3.0691974380E+003	7.9792058350E-004	-1.0002423713E+000	2.0342190518E+003	2.2520045247E-007	-2.1573938209E-006	1.0000000000E+000	-9.9709218083E-001	-6.9262462859E-003	3.0695801800E+003	2.5237122799E-003	-1.0003749534E+000	2.0271376701E+003	2.5289573819E-007	-2.9522610037E-006	1.0000000000E+000	9.9888434325E-001	-5.1030748098E-003	6.2793608241E+000	3.0492958206E-003	9.9727494394E-001	-2.0742716616E-001	9.5055971440E-008	-1.3344433723E-006	1.0000000000E+000	-2.2681856451E-002	-4.8032831401E+000	9.0016184793E+003	4.7988153021E+000	-3.5230856218E-002	-1.7952796521E+002	3.7745174007E-007	-1.7416824278E-006	1.0000000000E+000	5	144	288	286	3	54	0.06698	288	287	3	51	0.06722	288	269	236	4	0.05808	288	279	71	29	0.25352	2.26
3321b_3172_07~0219	"04/20/13 14:11:23"	D:/CGA/Users/Dugal/MSc	130008	16.0	11.3	7.7	8.7	7.8	3.3	6.6	4.5	4.5	4.5	Auto	Auto	Auto	Auto	Auto	18.045785	9.978109	87.037006	17.896547	-10.299898	93.347673	-18.055752	-9.991107	-93.421243	-17.888141	10.313942	-87.160294	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9788777036E-001	-3.8946138771E-003	3.0689997896E+003	6.7215847839E-004	-1.0000747764E+000	2.0340871553E+003	1.3698048926E-007	-2.1180765257E-006	1.0000000000E+000	-9.9720074100E-001	-6.7481976812E-003	3.0694779324E+003	2.3911150892E-003	-1.0002087163E+000	2.0270724950E+003	1.7545354580E-007	-2.8646035934E-006	1.0000000000E+000	9.9894425549E-001	-5.1572670677E-003	6.4779757596E+000	3.3139099101E-003	9.9719627358E-001	-2.1870037544E-001	1.6385383328E-007	-1.3607719033E-006	1.0000000000E+000	-2.3252604642E-002	-4.8012356970E+000	8.9989248539E+003	4.7952111292E+000	-3.6096871083E-002	-1.7615510096E+002	1.5677213225E-007	-1.7528140933E-006	1.0000000000E+000	5	144	288	278	2	43	0.06623	288	280	9	40	0.06677	288	250	5	28	0.14001	288	275	73	27	0.21040	4.32
3321b_3172_07~0220	"04/20/13 14:12:21"	D:/CGA/Users/Dugal/MSc	130009	16.0	11.3	7.7	8.7	7.8	3.2	6.4	4.4	4.4	4.4	Auto	Auto	Auto	Auto	Auto	18.045650	9.978189	87.037006	17.896124	-10.300391	93.346435	-18.055360	-9.990472	-93.421914	-17.887890	10.313695	-87.161198	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9785271998E-001	-4.0181023376E-003	3.0692908212E+003	8.2883878782E-004	-1.0002270762E+000	2.0341851600E+003	2.4042773072E-007	-2.1261423444E-006	1.0000000000E+000	-9.9718317063E-001	-6.8504880661E-003	3.0696295054E+003	2.4597407556E-003	-1.0002600955E+000	2.0270445414E+003	2.0196510180E-007	-2.8736179696E-006	1.0000000000E+000	9.9857030170E-001	-5.2466396075E-003	6.6532261655E+000	3.2750075158E-003	9.9731181393E-001	-5.9210196147E-001	3.0914567229E-008	-1.3945197050E-006	1.0000000000E+000	-2.2706376776E-002	-4.8029392848E+000	9.0009209923E+003	4.7977296934E+000	-3.5495716876E-002	-1.7816596750E+002	3.3099059316E-007	-1.7526437502E-006	1.0000000000E+000	5	144	288	281	6	40	0.07594	288	282	5	42	0.07582	288	233	203	4	0.06673	288	241	61	28	0.25723	2.83
3321b_3172_07~0221	"04/20/13 14:13:18"	D:/CGA/Users/Dugal/MSc	130010	16.0	11.3	7.7	8.7	7.8	3.2	6.3	4.4	4.4	4.4	Auto	Auto	Auto	Auto	Auto	18.045801	9.978528	87.036869	17.897061	-10.300429	93.347753	-18.055762	-9.991257	-93.420376	-17.888630	10.314206	-87.158798	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9779543560E-001	-3.9789493809E-003	3.0689832014E+003	7.3905737015E-004	-1.0001316146E+000	2.0340391715E+003	1.6571472524E-007	-2.1360405827E-006	1.0000000000E+000	-9.9712458436E-001	-6.8971231797E-003	3.0694544231E+003	2.4703586891E-003	-1.0002519869E+000	2.0269348452E+003	2.0557066859E-007	-2.9505206314E-006	1.0000000000E+000	9.9920542600E-001	-5.1298970623E-003	6.2987644589E+000	3.4628655092E-003	9.9756812224E-001	-7.4076438254E-001	2.8986958060E-007	-1.3734528756E-006	1.0000000000E+000	-2.2626240251E-002	-4.8025481674E+000	9.0001443843E+003	4.7975565837E+000	-3.5057790888E-002	-1.7865780254E+002	2.7371123424E-007	-1.6787323045E-006	1.0000000000E+000	5	144	288	281	17	41	0.08064	288	282	14	48	0.07303	288	226	188	10	0.07242	288	262	44	35	0.29602	1.85
3321b_3172_07~0222	"04/20/13 14:14:17"	D:/CGA/Users/Dugal/MSc	130011	16.0	11.3	7.7	8.7	7.8	3.2	6.4	4.4	4.4	4.4	Auto	Auto	Auto	Auto	Auto	18.045657	9.978446	87.037243	17.896589	-10.301110	93.345315	-18.055562	-9.990343	-93.423138	-17.888117	10.314053	-87.161036	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9799070048E-001	-3.8082189019E-003	3.0694613017E+003	7.7821846133E-004	-1.0003171592E+000	2.0343845207E+003	2.4405516160E-007	-2.0333974907E-006	1.0000000000E+000	-9.9728094380E-001	-6.6354034396E-003	3.0697326986E+003	2.4113032375E-003	-1.0003277823E+000	2.0272503790E+003	2.1259031954E-007	-2.7880687897E-006	1.0000000000E+000	9.9891391456E-001	-5.1067579645E-003	6.3247871401E+000	3.3447547091E-003	9.9724548925E-001	-5.3922175322E-001	1.5029686849E-007	-1.3938874617E-006	1.0000000000E+000	-2.3224368688E-002	-4.8020124247E+000	9.0002453117E+003	4.7967969135E+000	-3.4776888864E-002	-1.7850771664E+002	2.3199384100E-007	-1.7041810170E-006	1.0000000000E+000	5	144	288	283	12	42	0.07886	288	284	5	36	0.07712	288	223	177	7	0.07443	288	269	42	45	0.31502	1.36
3321b_3172_07~0223	"04/20/13 14:15:17"	D:/CGA/Users/Dugal/MSc	130012	16.0	11.3	7.7	8.7	7.8	3.2	6.5	4.4	4.4	4.4	Auto	Auto	Auto	Auto	Auto	18.045900	9.978482	87.036865	17.897018	-10.300606	93.347576	-18.055680	-9.991093	-93.420761	-17.888753	10.314244	-87.159140	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9785955724E-001	-3.9076172844E-003	3.0691467541E+003	8.2280601724E-004	-1.0001809976E+000	2.0340811911E+003	2.0047602721E-007	-2.0884214099E-006	1.0000000000E+000	-9.9719491720E-001	-6.7571689961E-003	3.0694625562E+003	2.4271239195E-003	-1.0001780726E+000	2.0269522555E+003	1.5848594004E-007	-2.8548901705E-006	1.0000000000E+000	9.9936829010E-001	-4.9760205614E-003	6.0377243899E+000	3.4572540072E-003	9.9765141110E-001	-7.8257181677E-001	2.8251003718E-007	-1.3093474471E-006	1.0000000000E+000	-2.2677318106E-002	-4.8021093262E+000	8.9991530857E+003	4.7963677426E+000	-3.5544758781E-002	-1.7755312787E+002	2.3242284446E-007	-1.7580697221E-006	1.0000000000E+000	5	144	288	276	8	41	0.07315	288	276	5	44	0.06876	288	232	189	7	0.06800	288	242	32	34	0.26620	1.53
3321b_3172_07~0224	"04/20/13 14:16:17"	D:/CGA/Users/Dugal/MSc	130013	16.0	11.3	7.7	8.7	7.8	3.3	6.6	4.5	4.5	4.5	Auto	Auto	Auto	Auto	Auto	18.045753	9.978617	87.036850	17.897004	-10.300278	93.348034	-18.055472	-9.991348	-93.419202	-17.888813	10.314029	-87.158185	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9778265766E-001	-3.9487577453E-003	3.0690692069E+003	7.8947823519E-004	-1.0001957470E+000	2.0341379881E+003	2.1945897466E-007	-2.1340980931E-006	1.0000000000E+000	-9.9714403479E-001	-6.7693483283E-003	3.0694853870E+003	2.4828619520E-003	-1.0002475831E+000	2.0269883853E+003	1.8629960817E-007	-2.8686904473E-006	1.0000000000E+000	9.9903108559E-001	-4.8124703927E-003	6.0817168805E+000	3.2659444657E-003	9.9758074235E-001	-6.4988174597E-001	1.5491099598E-007	-1.2638613893E-006	1.0000000000E+000	-2.2865344468E-002	-4.8019893069E+000	8.9995879123E+003	4.7963731308E+000	-3.5793175468E-002	-1.7736801095E+002	2.3701413270E-007	-1.7753376882E-006	1.0000000000E+000	5	144	288	275	6	47	0.07805	288	275	5	33	0.07673	288	227	186	6	0.07772	288	255	52	30	0.28039	0.73
3321b_3172_07~0225	"04/20/13 14:17:15"	D:/CGA/Users/Dugal/MSc	130014	16.0	11.3	7.7	8.7	7.8	3.3	6.6	4.5	4.5	4.5	Auto	Auto	Auto	Auto	Auto	18.045467	9.978198	87.037358	17.896211	-10.300298	93.347237	-18.055483	-9.990563	-93.422522	-17.887683	10.313719	-87.161346	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9778873605E-001	-3.9633989205E-003	3.0689347462E+003	6.3309226483E-004	-1.0000847030E+000	2.0341558061E+003	1.4418775121E-007	-2.1433157153E-006	1.0000000000E+000	-9.9716277225E-001	-6.8684002940E-003	3.0694012550E+003	2.2420632854E-003	-1.0001129603E+000	2.0270885378E+003	1.3080978705E-007	-2.9266275432E-006	1.0000000000E+000	9.9817926293E-001	-5.5384672421E-003	7.0229524021E+000	3.0868697459E-003	9.9630174144E-001	2.0167518849E-001	7.7767553031E-009	-1.6896270587E-006	1.0000000000E+000	-2.2748823200E-002	-4.8023501080E+000	9.0002414004E+003	4.7973464924E+000	-3.5551493996E-002	-1.7790125526E+002	2.8019317252E-007	-1.7025640330E-006	1.0000000000E+000	5	144	288	284	4	45	0.08786	288	284	5	44	0.07932	288	240	212	5	0.06921	288	279	66	32	0.26400	1.26
3321b_3172_07~0226	"04/20/13 14:18:14"	D:/CGA/Users/Dugal/MSc	130015	16.0	11.3	7.7	8.7	7.8	3.3	6.6	4.5	4.5	4.5	Auto	Auto	Auto	Auto	Auto	18.045859	9.978032	87.036826	17.896507	-10.300889	93.346144	-18.055658	-9.990381	-93.423186	-17.888192	10.314270	-87.160232	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9793280408E-001	-3.8175230784E-003	3.0694036420E+003	7.3372433487E-004	-1.0002111029E+000	2.0343980806E+003	2.5164433959E-007	-2.0277975376E-006	1.0000000000E+000	-9.9725623195E-001	-6.6516643209E-003	3.0697450178E+003	2.3781158953E-003	-1.0002501209E+000	2.0272634945E+003	2.3370246843E-007	-2.8033500013E-006	1.0000000000E+000	9.9922980294E-001	-5.1599111206E-003	6.0755837927E+000	3.2397031814E-003	9.9754210677E-001	-6.7447983280E-001	2.1499115922E-007	-1.3922123358E-006	1.0000000000E+000	-2.2626977012E-002	-4.8031498670E+000	9.0013716227E+003	4.7987228771E+000	-3.5412011009E-002	-1.7933703268E+002	3.5387523141E-007	-1.7266461153E-006	1.0000000000E+000	5	144	288	279	11	29	0.07455	288	279	11	37	0.07281	288	239	205	8	0.06203	288	270	72	26	0.27555	1.83
3321b_3172_07~0227	"04/20/13 14:19:10"	D:/CGA/Users/Dugal/MSc	130016	16.0	11.3	7.7	8.7	7.8	3.3	6.6	4.5	4.5	4.5	Auto	Auto	Auto	Auto	Auto	18.045863	9.978285	87.036935	17.896398	-10.300542	93.346219	-18.055840	-9.990759	-93.422488	-17.887920	10.314067	-87.161308	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9781933677E-001	-4.0183567804E-003	3.0691594646E+003	6.9113489547E-004	-1.0001603774E+000	2.0341849668E+003	1.8242829144E-007	-2.1334818675E-006	1.0000000000E+000	-9.9716039445E-001	-6.9001004550E-003	3.0695732937E+003	2.3877879610E-003	-1.0002438472E+000	2.0270748259E+003	1.9557722627E-007	-2.9247886335E-006	1.0000000000E+000	9.9929618478E-001	-5.1071205630E-003	6.0156630452E+000	3.2313345906E-003	9.9730978032E-001	-5.0439810496E-001	2.3987705859E-007	-1.4256446964E-006	1.0000000000E+000	-2.2685349930E-002	-4.8024994158E+000	9.0003784125E+003	4.7976322352E+000	-3.5238295300E-002	-1.7854843060E+002	2.8742589962E-007	-1.6976434326E-006	1.0000000000E+000	5	144	288	277	5	40	0.06160	288	277	7	32	0.06297	288	233	201	7	0.06038	288	261	68	26	0.24330	1.27
3321b_3172_07~0228	"04/20/13 14:20:09"	D:/CGA/Users/Dugal/MSc	130017	16.0	11.3	7.7	8.7	7.8	3.3	6.6	4.5	4.5	4.5	Auto	Auto	Auto	Auto	Auto	18.045731	9.978333	87.036945	17.896458	-10.300263	93.346457	-18.055510	-9.990824	-93.421229	-17.888179	10.313782	-87.160199	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9786930686E-001	-3.8496885082E-003	3.0692422301E+003	7.6365250492E-004	-1.0001648348E+000	2.0342104939E+003	2.1365714485E-007	-2.0579232816E-006	1.0000000000E+000	-9.9714522722E-001	-6.7597636117E-003	3.0695354227E+003	2.4289680225E-003	-1.0002185681E+000	2.0270628442E+003	1.9111746870E-007	-2.8481408400E-006	1.0000000000E+000	9.9872753914E-001	-5.4009926064E-003	6.6503752426E+000	3.2602018631E-003	9.9681891636E-001	-3.8919759217E-001	1.4128961423E-007	-1.6095081233E-006	1.0000000000E+000	-2.2832882424E-002	-4.8018534969E+000	8.9991624409E+003	4.7960243268E+000	-3.6499464654E-002	-1.7623184518E+002	2.5149406784E-007	-1.8499625108E-006	1.0000000000E+000	5	144	288	279	4	41	0.07860	288	279	4	35	0.07326	480	388	328	10	0.08580	288	262	39	27	0.23198	2.62
3321b_3172_07~0229	"04/20/13 14:21:13"	D:/CGA/Users/Dugal/MSc	130018	16.0	11.3	7.7	8.7	7.8	3.3	6.6	4.5	4.5	4.5	Auto	Auto	Auto	Auto	Auto	18.046042	9.978595	87.036802	17.896687	-10.301094	93.344546	-18.055869	-9.990740	-93.421942	-17.888321	10.314275	-87.159411	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9803768180E-001	-3.8522400258E-003	3.0696768408E+003	8.0649118915E-004	-1.0003950054E+000	2.0345243779E+003	2.9873220803E-007	-2.0470065100E-006	1.0000000000E+000	-9.9729419520E-001	-6.7833592236E-003	3.0698171463E+003	2.4151855742E-003	-1.0002649687E+000	2.0271210357E+003	2.2368168581E-007	-2.8549437810E-006	1.0000000000E+000	9.9941687470E-001	-4.7935792829E-003	5.7759990384E+000	3.3263885203E-003	9.9763428440E-001	-7.4991990785E-001	2.5569664193E-007	-1.3114062633E-006	1.0000000000E+000	-2.2539765768E-002	-4.8025675666E+000	9.0003594796E+003	4.7981338212E+000	-3.4154404643E-002	-1.7981688502E+002	2.8402407564E-007	-1.6008869716E-006	1.0000000000E+000	5	144	288	282	4	35	0.08556	288	282	6	42	0.08042	480	412	345	13	0.07276	288	277	29	51	0.23197	3.78
3321b_3172_07~0230	"04/20/13 14:22:15"	D:/CGA/Users/Dugal/MSc	130019	16.0	11.3	7.7	8.7	7.8	3.3	6.6	4.6	4.6	4.6	Auto	Auto	Auto	Auto	Auto	18.045731	9.978598	87.037180	17.896352	-10.301053	93.344346	-18.055237	-9.990764	-93.420724	-17.888308	10.314218	-87.160831	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9793423612E-001	-3.8331754498E-003	3.0694218235E+003	8.6661149073E-004	-1.0002949359E+000	2.0342331406E+003	2.4226750706E-007	-2.0263695201E-006	1.0000000000E+000	-9.9727350847E-001	-6.6445999594E-003	3.0697402275E+003	2.4508371064E-003	-1.0003843525E+000	2.0272681507E+003	1.9897761099E-007	-2.7691579980E-006	1.0000000000E+000	9.9901043578E-001	-4.9653782692E-003	6.2190624233E+000	3.2424052715E-003	9.9729942126E-001	-4.9877656905E-001	1.7989576475E-007	-1.4325729274E-006	1.0000000000E+000	-2.2535415722E-002	-4.8027655409E+000	9.0001615637E+003	4.7975013901E+000	-3.5416974271E-002	-1.7860888989E+002	3.1159199325E-007	-1.7918267071E-006	1.0000000000E+000	5	144	288	277	3	43	0.07485	288	277	9	36	0.07156	288	250	209	10	0.05527	288	270	41	38	0.23912	2.18
3321b_3172_07~0231	"04/20/13 14:23:12"	D:/CGA/Users/Dugal/MSc	130020	16.0	11.3	7.7	8.7	7.8	3.3	6.7	4.6	4.6	4.6	Auto	Auto	Auto	Auto	Auto	18.045836	9.978535	87.037180	17.896980	-10.300280	93.347544	-18.055709	-9.991185	-93.420117	-17.888626	10.313968	-87.159216	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9785258225E-001	-4.0426890587E-003	3.0692123706E+003	7.8960454314E-004	-1.0001940464E+000	2.0341095614E+003	2.0882673024E-007	-2.1630039673E-006	1.0000000000E+000	-9.9718205317E-001	-6.8693682920E-003	3.0695013270E+003	2.4486881105E-003	-1.0001780050E+000	2.0269017264E+003	1.5628000176E-007	-2.9153135863E-006	1.0000000000E+000	9.9933701585E-001	-4.8798635534E-003	5.8388529958E+000	3.3012836411E-003	9.9763015048E-001	-7.7453768207E-001	2.2149948688E-007	-1.3039432038E-006	1.0000000000E+000	-2.2563108193E-002	-4.8022677652E+000	8.9997032693E+003	4.7971277761E+000	-3.5298826441E-002	-1.7831335713E+002	2.6948443437E-007	-1.7308994033E-006	1.0000000000E+000	5	144	288	281	3	51	0.07576	288	282	5	38	0.07467	288	260	210	12	0.06072	288	260	63	41	0.22552	1.20
3321b_3172_07~0232	"04/20/13 14:24:13"	D:/CGA/Users/Dugal/MSc	130021	16.0	11.3	7.7	8.7	7.8	3.3	6.7	4.6	4.6	4.6	Auto	Auto	Auto	Auto	Auto	18.045831	9.978440	87.037212	17.896894	-10.300451	93.347261	-18.055861	-9.990961	-93.421229	-17.888370	10.314029	-87.159668	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9782560931E-001	-3.9210816873E-003	3.0690499184E+003	7.4980914286E-004	-1.0001310670E+000	2.0341107018E+003	1.8023398117E-007	-2.1258656426E-006	1.0000000000E+000	-9.9721447811E-001	-6.7208014317E-003	3.0695184738E+003	2.3601190114E-003	-1.0002292535E+000	2.0271375123E+003	1.5664463119E-007	-2.8407908486E-006	1.0000000000E+000	9.9853443578E-001	-5.3856786291E-003	6.7824531510E+000	3.0985658414E-003	9.9687003822E-001	-1.3023031937E-001	6.2888888797E-008	-1.5021198823E-006	1.0000000000E+000	-2.3141881161E-002	-4.8023421383E+000	9.0006955275E+003	4.7968862271E+000	-3.5200338895E-002	-1.7820224864E+002	2.4208729150E-007	-1.7020562318E-006	1.0000000000E+000	5	144	288	278	3	35	0.08055	288	278	5	31	0.07727	288	256	209	5	0.05744	288	264	64	32	0.23537	1.00
3321b_3172_07~0233	"04/20/13 14:25:14"	D:/CGA/Users/Dugal/MSc	130022	16.0	11.3	7.7	8.7	7.8	3.3	6.7	4.6	4.6	4.6	Auto	Auto	Auto	Auto	Auto	18.045902	9.978463	87.036871	17.896311	-10.301180	93.343710	-18.055643	-9.990338	-93.422337	-17.887999	10.314082	-87.160592	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9788204044E-001	-3.8726082808E-003	3.0691105004E+003	6.4098115479E-004	-1.0001318217E+000	2.0342500895E+003	1.6010072294E-007	-2.0793007417E-006	1.0000000000E+000	-9.9721518305E-001	-6.8072934974E-003	3.0695313170E+003	2.3788265609E-003	-1.0001827144E+000	2.0270251582E+003	1.5623448410E-007	-2.8813583658E-006	1.0000000000E+000	9.9837590173E-001	-5.1431527983E-003	6.8433173575E+000	3.0135080430E-003	9.9688012066E-001	3.1171108750E-002	1.5625425597E-008	-1.4348020730E-006	1.0000000000E+000	-2.2736357589E-002	-4.8023137852E+000	8.9999868585E+003	4.7968379277E+000	-3.5993288212E-002	-1.7727447050E+002	2.7816344756E-007	-1.7812948410E-006	1.0000000000E+000	5	144	288	285	5	45	0.07042	288	285	3	33	0.06565	288	276	223	8	0.04743	288	282	62	26	0.22515	1.17
3321b_3172_07~0234	"04/20/13 14:26:13"	D:/CGA/Users/Dugal/MSc	130023	16.0	11.3	7.7	8.7	7.8	3.3	6.7	4.6	4.6	4.6	Auto	Auto	Auto	Auto	Auto	18.045742	9.978552	87.036873	17.896457	-10.300348	93.346549	-18.055566	-9.991267	-93.420168	-17.888160	10.314095	-87.160878	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9792120752E-001	-3.8404747006E-003	3.0692845880E+003	8.1419125332E-004	-1.0002352165E+000	2.0342038762E+003	2.2533469489E-007	-2.0520882774E-006	1.0000000000E+000	-9.9721204585E-001	-6.7311603633E-003	3.0695613059E+003	2.4245315572E-003	-1.0002683994E+000	2.0270794300E+003	1.9559063282E-007	-2.8467173406E-006	1.0000000000E+000	9.9841771376E-001	-4.9840408806E-003	6.6895177364E+000	2.9945219375E-003	9.9707841007E-001	1.4426467488E-003	2.3940170265E-009	-1.3338293308E-006	1.0000000000E+000	-2.2894939092E-002	-4.8025280402E+000	9.0006033609E+003	4.7967919483E+000	-3.5017822746E-002	-1.7787582425E+002	2.4360698503E-007	-1.6808348441E-006	1.0000000000E+000	5	144	288	283	3	33	0.07398	288	283	8	28	0.06955	288	277	233	8	0.04682	288	257	63	20	0.22374	1.50
3321b_3172_07~0235	"04/20/13 14:27:12"	D:/CGA/Users/Dugal/MSc	130024	16.0	11.3	7.7	8.7	7.8	3.4	6.7	4.6	4.6	4.6	Auto	Auto	Auto	Auto	Auto	18.045804	9.978198	87.037294	17.896421	-10.299999	93.347637	-18.055499	-9.991013	-93.421322	-17.888263	10.313831	-87.159845	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9792998530E-001	-3.8089766089E-003	3.0691937108E+003	7.0188471682E-004	-1.0001610349E+000	2.0342439734E+003	1.7658558474E-007	-2.0405053962E-006	1.0000000000E+000	-9.9726137800E-001	-6.7144895793E-003	3.0695970418E+003	2.3873179046E-003	-1.0002246421E+000	2.0270850629E+003	1.6911424565E-007	-2.8261316505E-006	1.0000000000E+000	9.9855506862E-001	-5.3924525090E-003	6.7662427848E+000	3.1597308141E-003	9.9685146316E-001	-2.4783462568E-001	7.8785794815E-008	-1.5254186119E-006	1.0000000000E+000	-2.2715618744E-002	-4.8021701236E+000	9.0000196842E+003	4.7972335552E+000	-3.5393144821E-002	-1.7827506483E+002	2.7644023216E-007	-1.7301616135E-006	1.0000000000E+000	5	144	288	281	2	37	0.08236	288	281	2	41	0.07250	288	259	215	6	0.05571	288	276	57	40	0.24045	1.20
3321b_3172_07~0236	"04/20/13 14:28:10"	D:/CGA/Users/Dugal/MSc	130025	16.0	11.3	7.7	8.7	7.8	3.4	6.8	4.7	4.7	4.7	Auto	Auto	Auto	Auto	Auto	18.045760	9.978362	87.036930	17.896726	-10.300305	93.347445	-18.055732	-9.991151	-93.420491	-17.888291	10.314141	-87.159728	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9777086032E-001	-4.0383129897E-003	3.0689979426E+003	8.0432268227E-004	-1.0001402760E+000	2.0340085315E+003	1.8348293536E-007	-2.1695535145E-006	1.0000000000E+000	-9.9712279492E-001	-6.8541430842E-003	3.0693638183E+003	2.4415496849E-003	-1.0001977773E+000	2.0269323846E+003	1.4944705467E-007	-2.9163023121E-006	1.0000000000E+000	9.9861290500E-001	-5.1040200233E-003	6.6535678985E+000	3.0816254036E-003	9.9703677891E-001	-8.4461908764E-002	7.0561064785E-008	-1.3805818455E-006	1.0000000000E+000	-2.2650098430E-002	-4.8020759003E+000	8.9993573367E+003	4.7965519295E+000	-3.6493887754E-002	-1.7655430748E+002	2.6495196341E-007	-1.7919202495E-006	1.0000000000E+000	5	144	288	280	2	42	0.07821	288	283	2	51	0.07536	288	255	205	10	0.05619	288	297	47	45	0.24561	1.84
3321b_3172_07~0237	"04/20/13 14:29:11"	D:/CGA/Users/Dugal/MSc	130026	16.0	11.3	7.7	8.7	7.8	3.5	6.9	4.8	4.8	4.8	Auto	Auto	Auto	Auto	Auto	18.045726	9.978333	87.036946	17.896509	-10.300549	93.346020	-18.055504	-9.990520	-93.421839	-17.888196	10.313766	-87.160225	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9801475671E-001	-3.7346938239E-003	3.0694861620E+003	8.1668566253E-004	-1.0002680334E+000	2.0343179642E+003	2.6732231054E-007	-1.9896432666E-006	1.0000000000E+000	-9.9733553060E-001	-6.5803923614E-003	3.0698251115E+003	2.4804032224E-003	-1.0002487914E+000	2.0271146277E+003	2.3683551020E-007	-2.7584625151E-006	1.0000000000E+000	9.9862529851E-001	-5.1978519738E-003	6.5899844609E+000	3.0414214128E-003	9.9692232691E-001	6.8944124227E-002	7.5327118840E-008	-1.4587353963E-006	1.0000000000E+000	-2.2618698787E-002	-4.8026220036E+000	9.0004408091E+003	4.7972305351E+000	-3.5757492147E-002	-1.7752509568E+002	2.8532295237E-007	-1.7318243658E-006	1.0000000000E+000	5	144	288	277	1	28	0.08313	288	279	3	26	0.07586	288	254	199	9	0.05609	288	256	34	37	0.23900	1.45
3321b_3172_07~0238	"04/20/13 14:30:08"	D:/CGA/Users/Dugal/MSc	130027	16.0	11.3	7.7	8.7	7.8	3.5	7.0	4.9	4.9	4.9	Auto	Auto	Auto	Auto	Auto	18.045719	9.978454	87.036909	17.896486	-10.301221	93.344220	-18.055802	-9.990547	-93.422211	-17.887860	10.314379	-87.162083	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9785422702E-001	-3.8938708828E-003	3.0691067784E+003	7.5122953500E-004	-1.0002297539E+000	2.0342592025E+003	2.1048214032E-007	-2.1074115203E-006	1.0000000000E+000	-9.9721967367E-001	-6.7416949225E-003	3.0696286545E+003	2.4326740168E-003	-1.0003469972E+000	2.0272099831E+003	2.2211584574E-007	-2.8584512731E-006	1.0000000000E+000	9.9836412404E-001	-4.9457706811E-003	6.7501925406E+000	2.9074664985E-003	9.9712204119E-001	1.5347448313E-001	-2.3734694458E-008	-1.2924414004E-006	1.0000000000E+000	-2.2792643044E-002	-4.8026763974E+000	9.0006168347E+003	4.7973230717E+000	-3.5155682788E-002	-1.7832868384E+002	2.9100385342E-007	-1.7400335998E-006	1.0000000000E+000	5	144	288	279	3	38	0.06137	288	281	7	35	0.06506	288	258	210	9	0.05535	288	263	46	35	0.24081	0.93
