Image	StartTime	PMIMage	PhotoFileIndex	FStopPan	FStopNIR	FStopRed	FStopGreen	FStopBlue	ExposurePan	ExposureNIR	ExposureRed	ExposureGreen	ExposureBlue	ModePan	ModeNIR	ModeRed	ModeGreen	ModeBlue	Pan1Omega	Pan1Phi	Pan1Kappa	Pan2Omega	Pan2Phi	Pan2Kappa	Pan3Omega	Pan3Phi	Pan3Kappa	Pan4Omega	Pan4Phi	Pan4Kappa	PANplatformcalib	MSplatformcalib	GraduatePan	GraduateNIR	GraduateRGB	GNtags	GBtags	GRtags	GVtags	GR00	GR01	GR02	GR10	GR11	GR12	GR20	GR21	GR22	GB00	GB01	GB02	GB10	GB11	GB12	GB20	GB21	GB22	GN00	GN01	GN02	GN10	GN11	GN12	GN20	GN21	GN22	GV00	GV01	GV02	GV10	GV11	GV12	GV20	GV21	GV22	TDI	MaxTDI	GBMatching	GBmatched	GBNumInv	GBOut	GBRMS	GRMatching	GRmatched	GRNumInv	GROut	GRRMS	GNMatching	GNmatched	GNNumInv	GNOut	GNRMS	GVMatching	GVmatched	GVNumInv	GVOut	GVRMS	GVDist	
3321d_319_09~0292	"04/11/13 14:22:28"	D:/CGA/Users/Dugal/MSc	90002	16.0	8.0	7.7	8.7	7.8	4.5	4.5	6.0	6.0	6.0	Auto	Auto	Auto	Auto	Auto	18.045451	9.978083	87.036078	17.895928	-10.300099	93.346566	-18.055521	-9.990657	-93.423381	-17.887370	10.313733	-87.163744	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9778560554E-001	-4.0872399598E-003	3.0690688460E+003	8.9238013179E-004	-1.0002047696E+000	2.0340253983E+003	2.1949283858E-007	-2.1747011198E-006	1.0000000000E+000	-9.9706516501E-001	-6.9836902598E-003	3.0692407435E+003	2.5605103193E-003	-1.0002685845E+000	2.0268568124E+003	2.0842866154E-007	-2.9878931096E-006	1.0000000000E+000	9.9889065392E-001	-5.1456963260E-003	6.5441480714E+000	3.2100857596E-003	9.9728270315E-001	-3.9934869103E-001	1.2623704460E-007	-1.4098414443E-006	1.0000000000E+000	-2.3323540514E-002	-4.8021666970E+000	9.0003314943E+003	4.7958742168E+000	-3.5894365488E-002	-1.7641054178E+002	2.0640143553E-007	-1.7700557235E-006	1.0000000000E+000	5	144	288	277	1	47	0.06649	288	278	3	46	0.06497	288	276	91	33	0.04573	288	262	19	39	0.22990	3.10
3321d_319_09~0293	"04/11/13 14:23:28"	D:/CGA/Users/Dugal/MSc	90003	16.0	8.0	7.7	8.7	7.8	4.6	4.6	6.1	6.1	6.1	Auto	Auto	Auto	Auto	Auto	18.045536	9.978268	87.035812	17.895855	-10.300180	93.345874	-18.055349	-9.990896	-93.422059	-17.887558	10.313840	-87.162975	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9775030463E-001	-4.0035952928E-003	3.0688509270E+003	7.6793650428E-004	-1.0000884634E+000	2.0339763083E+003	1.4490313145E-007	-2.1573977436E-006	1.0000000000E+000	-9.9713567104E-001	-6.8377539094E-003	3.0691770000E+003	2.3933011025E-003	-1.0001290238E+000	2.0268814042E+003	1.0971164805E-007	-2.8944217623E-006	1.0000000000E+000	9.9891401881E-001	-5.0687987967E-003	6.5721265830E+000	3.2101163219E-003	9.9741350382E-001	-4.3821239734E-001	1.3425252361E-007	-1.3207701725E-006	1.0000000000E+000	-2.3211831943E-002	-4.8023507502E+000	9.0006254012E+003	4.7965973481E+000	-3.4660835397E-002	-1.7824532894E+002	1.9573142852E-007	-1.6579904873E-006	1.0000000000E+000	5	144	288	282	4	51	0.06849	288	282	0	54	0.06572	288	283	91	24	0.04008	288	280	35	47	0.22932	1.86
3321d_319_09~0294	"04/11/13 14:24:31"	D:/CGA/Users/Dugal/MSc	90004	16.0	8.0	7.7	8.7	7.8	4.7	4.7	6.2	6.2	6.2	Auto	Auto	Auto	Auto	Auto	18.045853	9.978389	87.035903	17.896732	-10.300496	93.346400	-18.055751	-9.990890	-93.422327	-17.888336	10.314038	-87.160627	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9797960775E-001	-3.7746394894E-003	3.0692283835E+003	6.2464727219E-004	-1.0000100045E+000	2.0342406499E+003	1.3186831423E-007	-1.9925015458E-006	1.0000000000E+000	-9.9724363136E-001	-6.6583378663E-003	3.0694249936E+003	2.3436692623E-003	-1.0001669959E+000	2.0271385485E+003	1.5700141049E-007	-2.7938661662E-006	1.0000000000E+000	9.9892596473E-001	-5.0139389639E-003	6.5462642777E+000	3.1875994200E-003	9.9744570102E-001	-4.2435756173E-001	1.3483954596E-007	-1.3023460312E-006	1.0000000000E+000	-2.3455034489E-002	-4.8023184763E+000	9.0007638727E+003	4.7962422385E+000	-3.5722212612E-002	-1.7720086110E+002	2.0235788668E-007	-1.7635324398E-006	1.0000000000E+000	5	144	288	283	3	34	0.08825	288	283	1	36	0.08170	288	283	96	35	0.03940	288	259	27	33	0.24854	1.19
3321d_319_09~0295	"04/11/13 14:25:29"	D:/CGA/Users/Dugal/MSc	90005	16.0	8.0	7.7	8.7	7.8	4.8	4.8	6.3	6.3	6.3	Auto	Auto	Auto	Auto	Auto	18.045662	9.978343	87.035955	17.896402	-10.300449	93.346216	-18.055598	-9.990911	-93.422359	-17.887976	10.314062	-87.161937	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9787987043E-001	-3.8201508633E-003	3.0691406402E+003	7.6938647500E-004	-1.0002596371E+000	2.0343268009E+003	2.2516279104E-007	-2.0715337167E-006	1.0000000000E+000	-9.9718843693E-001	-6.7926437400E-003	3.0693430212E+003	2.4840710162E-003	-1.0002296027E+000	2.0269486448E+003	1.8490503069E-007	-2.8839417346E-006	1.0000000000E+000	9.9899581231E-001	-5.0213613962E-003	6.4977919759E+000	3.2605117574E-003	9.9741399058E-001	-4.7720775715E-001	1.5489333369E-007	-1.3120792060E-006	1.0000000000E+000	-2.3175653683E-002	-4.8020067496E+000	8.9996424724E+003	4.7955038036E+000	-3.5711875420E-002	-1.7629440389E+002	1.6515539326E-007	-1.7513661152E-006	1.0000000000E+000	5	144	288	281	7	41	0.07141	288	281	4	27	0.06898	288	280	104	27	0.03835	288	250	34	29	0.25224	1.44
3321d_319_09~0296	"04/11/13 14:26:26"	D:/CGA/Users/Dugal/MSc	90006	16.0	8.0	7.7	8.7	7.8	4.8	4.8	6.3	6.3	6.3	Auto	Auto	Auto	Auto	Auto	18.045748	9.978412	87.035916	17.896286	-10.300641	93.345127	-18.055748	-9.990851	-93.422482	-17.887781	10.314132	-87.163111	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9781840402E-001	-4.0024958292E-003	3.0691113157E+003	8.0890406964E-004	-1.0001719009E+000	2.0340860444E+003	1.9319669725E-007	-2.1133082665E-006	1.0000000000E+000	-9.9722852208E-001	-6.7809452674E-003	3.0695559640E+003	2.4847943447E-003	-1.0002994228E+000	2.0270834902E+003	2.1581288811E-007	-2.8398174614E-006	1.0000000000E+000	9.9900499852E-001	-5.0447574099E-003	6.5100002073E+000	3.2553696677E-003	9.9743882505E-001	-5.0776525881E-001	1.7303401107E-007	-1.3435324423E-006	1.0000000000E+000	-2.2982185497E-002	-4.8028823992E+000	9.0009752859E+003	4.7972925290E+000	-3.5292290565E-002	-1.7818867158E+002	2.5258452725E-007	-1.7217187610E-006	1.0000000000E+000	5	144	288	273	7	33	0.07664	288	274	4	43	0.07084	288	268	118	26	0.04751	288	243	59	22	0.24861	2.32
3321d_319_09~0297	"04/11/13 14:27:24"	D:/CGA/Users/Dugal/MSc	90007	16.0	8.0	7.7	8.7	7.8	4.8	4.8	6.3	6.3	6.3	Auto	Auto	Auto	Auto	Auto	18.045715	9.978485	87.035899	17.896481	-10.300416	93.345753	-18.055686	-9.990903	-93.422165	-17.888004	10.313884	-87.161658	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9787148649E-001	-3.8618923082E-003	3.0690860925E+003	7.0077965388E-004	-1.0001751289E+000	2.0342380983E+003	1.7583621519E-007	-2.0775190913E-006	1.0000000000E+000	-9.9731312597E-001	-6.6891108714E-003	3.0697164082E+003	2.4824161931E-003	-1.0003620500E+000	2.0272077192E+003	2.2182706856E-007	-2.7795474942E-006	1.0000000000E+000	9.9900186333E-001	-5.0320300850E-003	6.4980088396E+000	3.2600975618E-003	9.9743362117E-001	-4.9354100041E-001	1.6761953101E-007	-1.3354832228E-006	1.0000000000E+000	-2.3101618739E-002	-4.8020887280E+000	8.9998958706E+003	4.7960954027E+000	-3.5275525881E-002	-1.7700720489E+002	1.8200645488E-007	-1.6828877840E-006	1.0000000000E+000	5	144	288	273	7	26	0.07660	288	275	1	44	0.07269	288	269	112	23	0.04921	288	255	50	31	0.24203	1.60
3321d_319_09~0298	"04/11/13 14:28:23"	D:/CGA/Users/Dugal/MSc	90008	16.0	8.0	7.7	8.7	7.8	4.8	4.8	6.3	6.3	6.3	Auto	Auto	Auto	Auto	Auto	18.045822	9.978413	87.035902	17.896687	-10.300509	93.346118	-18.055627	-9.990954	-93.421846	-17.888388	10.314081	-87.160857	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9792913627E-001	-3.7101620608E-003	3.0691608808E+003	7.6853090362E-004	-1.0000999257E+000	2.0341498987E+003	1.7942791444E-007	-1.9923427882E-006	1.0000000000E+000	-9.9727440022E-001	-6.5212237326E-003	3.0693881762E+003	2.4434194847E-003	-1.0001182877E+000	2.0269683272E+003	1.4868492409E-007	-2.7343960452E-006	1.0000000000E+000	9.9872774814E-001	-5.1121836554E-003	6.6877446635E+000	3.1488998481E-003	9.9715780368E-001	-2.2305899878E-001	9.2183537149E-008	-1.3930140618E-006	1.0000000000E+000	-2.3074861490E-002	-4.8022257475E+000	8.9997982285E+003	4.7962852731E+000	-3.6118241487E-002	-1.7683828294E+002	2.2228690624E-007	-1.8122791152E-006	1.0000000000E+000	5	144	288	281	2	44	0.06914	288	281	2	38	0.06597	288	261	132	20	0.05304	288	270	46	32	0.23387	1.74
3321d_319_09~0299	"04/11/13 14:29:23"	D:/CGA/Users/Dugal/MSc	90009	16.0	8.0	7.7	8.7	7.8	4.9	4.9	6.4	6.4	6.4	Auto	Auto	Auto	Auto	Auto	18.045840	9.978436	87.035891	17.896222	-10.301113	93.343296	-18.055727	-9.990406	-93.423538	-17.887775	10.314127	-87.161978	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9792652982E-001	-3.7961274209E-003	3.0692117234E+003	7.7980594020E-004	-1.0002323602E+000	2.0342660534E+003	2.0390427230E-007	-2.0271411791E-006	1.0000000000E+000	-9.9722117088E-001	-6.7159716113E-003	3.0694314589E+003	2.4546246613E-003	-1.0002582795E+000	2.0270621861E+003	1.8607474731E-007	-2.8245429647E-006	1.0000000000E+000	9.9892949911E-001	-5.0927464108E-003	6.6002699147E+000	3.2246132339E-003	9.9732062762E-001	-3.7622630505E-001	1.4851398762E-007	-1.3523311456E-006	1.0000000000E+000	-2.2835469973E-002	-4.8024171378E+000	8.9999152768E+003	4.7966243519E+000	-3.5431912467E-002	-1.7734011813E+002	2.2429592446E-007	-1.7208446859E-006	1.0000000000E+000	5	144	288	276	4	31	0.07699	288	277	1	33	0.07631	288	252	151	13	0.05903	288	250	24	35	0.26682	1.08
3321d_319_09~0300	"04/11/13 14:30:22"	D:/CGA/Users/Dugal/MSc	90010	16.0	8.0	7.7	8.7	7.8	5.0	5.0	6.5	6.5	6.5	Auto	Auto	Auto	Auto	Auto	18.045789	9.978358	87.035926	17.896059	-10.301467	93.342406	-18.055773	-9.990201	-93.424364	-17.887502	10.314365	-87.163743	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9787049050E-001	-3.8075129254E-003	3.0690574715E+003	8.2366823954E-004	-1.0001005316E+000	2.0340350096E+003	1.6820687053E-007	-2.0547667551E-006	1.0000000000E+000	-9.9718977275E-001	-6.7735544642E-003	3.0692532438E+003	2.4340554193E-003	-1.0001575141E+000	2.0269129339E+003	1.1994163919E-007	-2.8697944898E-006	1.0000000000E+000	9.9874524159E-001	-5.1219487243E-003	6.6929625157E+000	3.1274135594E-003	9.9721401214E-001	-1.8148375211E-001	9.4727019168E-008	-1.3929444300E-006	1.0000000000E+000	-2.3270511960E-002	-4.8022933869E+000	9.0004902294E+003	4.7969175454E+000	-3.5138308875E-002	-1.7785212370E+002	2.2793088399E-007	-1.6815086093E-006	1.0000000000E+000	5	144	288	287	0	46	0.07257	288	287	0	44	0.07573	288	262	184	12	0.06673	288	297	32	37	0.29061	0.91
3321d_319_09~0301	"04/11/13 14:31:19"	D:/CGA/Users/Dugal/MSc	90011	16.0	8.0	7.7	8.7	7.8	5.1	5.1	6.6	6.6	6.6	Auto	Auto	Auto	Auto	Auto	18.045461	9.978203	87.036038	17.896241	-10.300643	93.345922	-18.055728	-9.990512	-93.423803	-17.887456	10.314036	-87.164010	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9789598629E-001	-3.8181676030E-003	3.0690669756E+003	7.3105664351E-004	-1.0001540068E+000	2.0341708362E+003	1.7070117503E-007	-2.0561079985E-006	1.0000000000E+000	-9.9722831855E-001	-6.6850583760E-003	3.0693792204E+003	2.4490539546E-003	-1.0002169999E+000	2.0270177344E+003	1.8317740386E-007	-2.8312462586E-006	1.0000000000E+000	9.9866503067E-001	-5.0957479293E-003	6.7239084034E+000	3.1814078841E-003	9.9718533652E-001	-2.9526321592E-001	6.9636281978E-008	-1.4047093836E-006	1.0000000000E+000	-2.3443255472E-002	-4.8024164089E+000	9.0005949325E+003	4.7959271868E+000	-3.5589217888E-002	-1.7643913378E+002	1.9009559020E-007	-1.7174134383E-006	1.0000000000E+000	5	144	288	280	0	39	0.07212	288	281	1	39	0.07072	288	256	172	15	0.06506	288	266	33	26	0.30060	1.42
3321d_319_09~0302	"04/11/13 14:32:17"	D:/CGA/Users/Dugal/MSc	90012	16.0	8.0	7.7	8.7	7.8	5.2	5.2	6.7	6.7	6.7	Auto	Auto	Auto	Auto	Auto	18.045877	9.978384	87.035710	17.896342	-10.301066	93.343419	-18.055566	-9.990441	-93.422498	-17.888103	10.314143	-87.161024	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9786287497E-001	-3.9213889249E-003	3.0691577453E+003	7.6107845874E-004	-1.0002604013E+000	2.0342874120E+003	2.1375243716E-007	-2.0924626016E-006	1.0000000000E+000	-9.9722039723E-001	-6.8092581030E-003	3.0694691043E+003	2.3748271708E-003	-1.0003349067E+000	2.0272566837E+003	1.9323066126E-007	-2.8568821989E-006	1.0000000000E+000	9.9885299477E-001	-5.1613249258E-003	6.6448925217E+000	3.2348745977E-003	9.9721445315E-001	-2.8995566415E-001	1.2085984818E-007	-1.4032487487E-006	1.0000000000E+000	-2.3022586471E-002	-4.8026343154E+000	9.0003755398E+003	4.7969518696E+000	-3.5062069715E-002	-1.7826206669E+002	2.3619740772E-007	-1.7439591200E-006	1.0000000000E+000	5	144	288	276	0	41	0.06853	288	279	1	34	0.06907	288	268	163	12	0.05825	288	256	44	34	0.25352	1.84
3321d_319_09~0303	"04/11/13 14:33:15"	D:/CGA/Users/Dugal/MSc	90013	16.0	8.0	7.7	8.7	7.8	5.2	5.2	6.7	6.7	6.7	Auto	Auto	Auto	Auto	Auto	18.045672	9.978270	87.035976	17.896026	-10.301229	93.343495	-18.055624	-9.990282	-93.424016	-17.887520	10.314292	-87.164289	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9792424289E-001	-3.7936036718E-003	3.0692288949E+003	8.3967452720E-004	-1.0001752229E+000	2.0341179561E+003	2.0549497516E-007	-2.0262677408E-006	1.0000000000E+000	-9.9723368839E-001	-6.6770902264E-003	3.0694254151E+003	2.4909723583E-003	-1.0002033280E+000	2.0269365963E+003	1.6906623084E-007	-2.7979071722E-006	1.0000000000E+000	9.9868701210E-001	-5.2282433460E-003	6.8464637268E+000	3.1455984221E-003	9.9707944294E-001	-1.6196169196E-001	9.3142515731E-008	-1.4343271040E-006	1.0000000000E+000	-2.3237433971E-002	-4.8020470068E+000	9.0000152910E+003	4.7959291444E+000	-3.5847032870E-002	-1.7641148227E+002	1.8882222541E-007	-1.7303159958E-006	1.0000000000E+000	5	144	288	279	0	29	0.06997	288	280	1	30	0.06811	288	274	159	16	0.05518	288	257	34	29	0.25253	1.89
3321d_319_09~0304	"04/11/13 14:34:10"	D:/CGA/Users/Dugal/MSc	90014	16.0	8.0	7.7	8.7	7.8	5.1	5.1	6.6	6.6	6.6	Auto	Auto	Auto	Auto	Auto	18.045967	9.978339	87.035898	17.896309	-10.301455	93.342838	-18.055940	-9.990257	-93.424423	-17.887770	10.314426	-87.163059	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9784962726E-001	-3.7956021505E-003	3.0689939150E+003	7.7955244768E-004	-1.0000720134E+000	2.0340793843E+003	1.8558659582E-007	-2.0701614805E-006	1.0000000000E+000	-9.9719410426E-001	-6.6882433202E-003	3.0693377746E+003	2.4686803462E-003	-1.0001792500E+000	2.0269744438E+003	1.8129220971E-007	-2.8307180079E-006	1.0000000000E+000	9.9886687570E-001	-5.0695748083E-003	6.6143373262E+000	3.2411279486E-003	9.9735188653E-001	-3.9859164297E-001	1.3428235371E-007	-1.3768709203E-006	1.0000000000E+000	-2.3159537525E-002	-4.8022925366E+000	8.9998646922E+003	4.7959673014E+000	-3.6430195159E-002	-1.7610799943E+002	2.0220194690E-007	-1.7885821938E-006	1.0000000000E+000	5	144	288	277	0	42	0.07040	288	277	1	43	0.06833	288	274	163	18	0.05363	288	280	41	35	0.26199	1.19
3321d_319_09~0305	"04/11/13 14:35:06"	D:/CGA/Users/Dugal/MSc	90015	16.0	8.0	7.7	8.7	7.8	5.0	5.0	6.5	6.5	6.5	Auto	Auto	Auto	Auto	Auto	18.045505	9.978238	87.036019	17.895933	-10.299922	93.346349	-18.055341	-9.990884	-93.421980	-17.887616	10.313602	-87.162675	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9791373893E-001	-3.7637948741E-003	3.0691031989E+003	7.5323751574E-004	-1.0001399990E+000	2.0341246581E+003	1.5527402043E-007	-2.0123944305E-006	1.0000000000E+000	-9.9722660828E-001	-6.7415638860E-003	3.0693628574E+003	2.4000158579E-003	-1.0001846151E+000	2.0269622118E+003	1.2615935976E-007	-2.8211589323E-006	1.0000000000E+000	9.9862234761E-001	-5.1696804725E-003	6.7985224945E+000	3.1112914895E-003	9.9716251433E-001	-2.0876720990E-001	7.4020083601E-008	-1.4393007365E-006	1.0000000000E+000	-2.2854308047E-002	-4.8022475184E+000	8.9998167085E+003	4.7964432937E+000	-3.5212685957E-002	-1.7737536304E+002	2.1299190949E-007	-1.7079142251E-006	1.0000000000E+000	5	145	288	279	0	43	0.07586	288	279	0	43	0.07195	288	276	160	16	0.06613	288	295	41	35	0.27345	1.29
3321d_319_09~0306	"04/11/13 14:36:05"	D:/CGA/Users/Dugal/MSc	90016	16.0	8.0	7.7	8.7	7.8	5.0	5.0	6.6	6.6	6.6	Auto	Auto	Auto	Auto	Auto	18.045802	9.978442	87.035897	17.896644	-10.300443	93.346360	-18.055670	-9.990983	-93.421647	-17.888283	10.314023	-87.160909	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9798235870E-001	-3.8884244329E-003	3.0694794476E+003	8.8725329273E-004	-1.0002619390E+000	2.0342129832E+003	2.5976120392E-007	-2.0682503990E-006	1.0000000000E+000	-9.9727707674E-001	-6.7296592785E-003	3.0696166090E+003	2.5253653488E-003	-1.0002479640E+000	2.0269874688E+003	2.1904540691E-007	-2.8330447162E-006	1.0000000000E+000	9.9880852661E-001	-5.1543102431E-003	6.7373369642E+000	3.1606377169E-003	9.9726563481E-001	-2.9561453039E-001	1.1652764463E-007	-1.3814581536E-006	1.0000000000E+000	-2.3051472844E-002	-4.8025677777E+000	9.0006192914E+003	4.7968738017E+000	-3.5032633519E-002	-1.7810347869E+002	2.0880948118E-007	-1.6745698240E-006	1.0000000000E+000	5	144	288	272	0	43	0.07249	288	274	1	33	0.07293	288	276	154	18	0.07180	288	256	37	39	0.25763	1.08
3321d_319_09~0307	"04/11/13 14:37:01"	D:/CGA/Users/Dugal/MSc	90017	16.0	8.0	7.7	8.7	7.8	5.1	5.1	6.7	6.7	6.7	Auto	Auto	Auto	Auto	Auto	18.045472	9.978066	87.036080	17.895742	-10.300156	93.345851	-18.055364	-9.990315	-93.423778	-17.887324	10.313447	-87.163435	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9785566570E-001	-3.8713076324E-003	3.0690460187E+003	7.8185999018E-004	-1.0002062834E+000	2.0341413515E+003	1.8592868335E-007	-2.0934228678E-006	1.0000000000E+000	-9.9721121205E-001	-6.7198530877E-003	3.0693604168E+003	2.4373376185E-003	-1.0002251076E+000	2.0269602701E+003	1.5477863325E-007	-2.8302715400E-006	1.0000000000E+000	9.9849621875E-001	-5.1136563146E-003	6.8643177738E+000	3.0510300336E-003	9.9711235875E-001	-1.0610507195E-001	2.6552341514E-008	-1.3941375488E-006	1.0000000000E+000	-2.3103281390E-002	-4.8020120373E+000	8.9998432017E+003	4.7958774962E+000	-3.5826824812E-002	-1.7644205308E+002	1.9878882129E-007	-1.7543189705E-006	1.0000000000E+000	5	145	288	277	0	40	0.07214	288	279	0	36	0.07193	288	274	145	12	0.07924	288	255	33	40	0.30361	1.83
3321d_319_09~0308	"04/11/13 14:37:57"	D:/CGA/Users/Dugal/MSc	90018	16.0	8.0	7.7	8.7	7.8	5.3	5.3	6.9	6.9	6.9	Auto	Auto	Auto	Auto	Auto	18.045798	9.978233	87.035773	17.896550	-10.300648	93.346125	-18.055604	-9.990808	-93.422516	-17.888254	10.314254	-87.160900	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9786142610E-001	-3.8100405756E-003	3.0690915951E+003	7.9422998181E-004	-1.0001023717E+000	2.0341230769E+003	1.9980852850E-007	-2.0543669313E-006	1.0000000000E+000	-9.9708409235E-001	-6.9243664503E-003	3.0691707365E+003	2.3700714854E-003	-1.0001893737E+000	2.0269677535E+003	1.3681345588E-007	-2.9440508721E-006	1.0000000000E+000	9.9883530615E-001	-5.0742306925E-003	6.6677009567E+000	3.1708960851E-003	9.9735435877E-001	-3.9389875061E-001	1.0687127899E-007	-1.3429695266E-006	1.0000000000E+000	-2.3171056923E-002	-4.8025516788E+000	9.0007553497E+003	4.7963560736E+000	-3.6346335166E-002	-1.7627041275E+002	2.2706501561E-007	-1.7818565949E-006	1.0000000000E+000	5	144	288	286	1	48	0.06492	288	286	2	40	0.07203	288	276	141	21	0.06456	288	272	46	39	0.25465	0.94
3321d_319_09~0309	"04/11/13 14:38:54"	D:/CGA/Users/Dugal/MSc	90019	16.0	8.0	7.7	8.7	7.8	5.6	5.6	7.2	7.2	7.2	Auto	Auto	Auto	Auto	Auto	18.045837	9.978440	87.035890	17.896542	-10.300476	93.345668	-18.055604	-9.990935	-93.421685	-17.888276	10.313998	-87.160449	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9781731686E-001	-3.8865602196E-003	3.0689894547E+003	7.9615691220E-004	-1.0002384729E+000	2.0341651135E+003	1.9423591417E-007	-2.1005202854E-006	1.0000000000E+000	-9.9721643591E-001	-6.6320240028E-003	3.0693694428E+003	2.4959033548E-003	-1.0002579060E+000	2.0270011468E+003	1.6962417880E-007	-2.7915559230E-006	1.0000000000E+000	9.9869514214E-001	-5.0857064643E-003	6.6962355747E+000	3.0493509600E-003	9.9711685270E-001	-1.2924754036E-001	7.7480743140E-008	-1.4029953583E-006	1.0000000000E+000	-2.2785383302E-002	-4.8025253362E+000	9.0002211819E+003	4.7966991369E+000	-3.5774000527E-002	-1.7692561953E+002	2.4025237110E-007	-1.7389345505E-006	1.0000000000E+000	5	144	288	285	2	44	0.07426	288	285	3	34	0.07751	288	274	139	19	0.07728	288	288	54	30	0.26849	0.87
3321d_319_09~0310	"04/11/13 14:39:49"	D:/CGA/Users/Dugal/MSc	90020	16.0	8.0	7.7	8.7	7.8	5.8	5.8	7.5	7.5	7.5	Auto	Auto	Auto	Auto	Auto	18.045648	9.978300	87.035971	17.896041	-10.300497	93.345053	-18.055453	-9.990689	-93.422293	-17.887724	10.313918	-87.162812	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9789894700E-001	-3.7761020286E-003	3.0692308886E+003	8.0879063124E-004	-1.0002040629E+000	2.0342141382E+003	2.2908207749E-007	-2.0136890912E-006	1.0000000000E+000	-9.9720230464E-001	-6.7460130171E-003	3.0693823691E+003	2.4425950876E-003	-1.0001949984E+000	2.0269414627E+003	1.6644517336E-007	-2.8350141107E-006	1.0000000000E+000	9.9886050044E-001	-5.0980491254E-003	6.6417786838E+000	3.1245591839E-003	9.9735475198E-001	-4.2598200382E-001	1.2983570331E-007	-1.3806218737E-006	1.0000000000E+000	-2.2952955486E-002	-4.8025965429E+000	9.0008064423E+003	4.7970841943E+000	-3.5728373835E-002	-1.7718590655E+002	2.4659604759E-007	-1.7013491339E-006	1.0000000000E+000	5	144	288	276	1	36	0.07988	288	277	1	34	0.07792	288	268	145	18	0.08741	288	261	52	33	0.31945	0.65
3321d_319_09~0311	"04/11/13 14:40:45"	D:/CGA/Users/Dugal/MSc	90021	16.0	8.0	7.7	8.7	7.8	6.0	6.0	7.7	7.7	7.7	Auto	Auto	Auto	Auto	Auto	18.045898	9.978386	87.035896	17.896222	-10.301062	93.343108	-18.055531	-9.990492	-93.422464	-17.888044	10.314182	-87.160948	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9793256996E-001	-3.8469075812E-003	3.0693183860E+003	7.7711444973E-004	-1.0002572159E+000	2.0343235233E+003	2.0626790827E-007	-2.0371801314E-006	1.0000000000E+000	-9.9723044231E-001	-6.7166493779E-003	3.0694984140E+003	2.4782641978E-003	-1.0003064084E+000	2.0270764298E+003	1.9429273263E-007	-2.8280723113E-006	1.0000000000E+000	9.9884899173E-001	-4.9613332064E-003	6.5332779333E+000	3.1664130110E-003	9.9763087764E-001	-6.6416631453E-001	1.1105531427E-007	-1.3067259137E-006	1.0000000000E+000	-2.3118536754E-002	-4.8026247226E+000	9.0011536676E+003	4.7971222225E+000	-3.4638382960E-002	-1.7868638227E+002	2.1958654817E-007	-1.6503877610E-006	1.0000000000E+000	5	144	288	282	2	31	0.08732	288	282	3	32	0.08613	288	255	176	13	0.08072	288	301	94	29	0.34208	1.54
3321d_319_09~0312	"04/11/13 14:41:40"	D:/CGA/Users/Dugal/MSc	90022	16.0	8.0	5.4	6.2	5.5	6.1	6.1	3.9	3.9	3.9	Auto	Auto	Auto	Auto	Auto	18.045733	9.978258	87.035969	17.896159	-10.301214	93.343616	-18.055636	-9.989982	-93.424490	-17.887668	10.313985	-87.163023	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9785941550E-001	-3.9516052031E-003	3.0692227469E+003	9.3383610806E-004	-1.0001980006E+000	2.0340094357E+003	2.2749139570E-007	-2.1179996286E-006	1.0000000000E+000	-9.9718304247E-001	-6.7486056899E-003	3.0694550541E+003	2.5289939187E-003	-1.0003109616E+000	2.0270184622E+003	2.0870866127E-007	-2.8468407578E-006	1.0000000000E+000	9.9880132676E-001	-5.1582406798E-003	6.6602339938E+000	3.1850481242E-003	9.9726192060E-001	-2.5740148364E-001	1.1708586108E-007	-1.3982902802E-006	1.0000000000E+000	-2.2539932377E-002	-4.8032975680E+000	9.0012010332E+003	4.7990974443E+000	-3.4628043704E-002	-1.7982013569E+002	3.3794499191E-007	-1.5997546337E-006	1.0000000000E+000	5	145	288	279	4	38	0.08030	288	279	5	47	0.07793	288	252	194	5	0.07182	288	293	97	29	0.36050	2.03
